80000,13.408774834437077,0.025
160000,14.144403165885938,0.0
240000,14.928187086092692,0.0
320000,14.85786423841058,0.0
400000,13.98497516556291,0.025
480000,15.562168874172169,0.025
560000,15.728245803172621,0.0
640000,15.77458609271521,0.0
720000,15.564942052980104,0.0
800000,15.989041311888963,0.0
880000,15.934809602648983,0.0
960000,16.206539735099305,0.0
1040000,16.92711289813936,0.0
1120000,15.564114238410573,0.0
1200000,15.440562913907266,0.0
1280000,16.21982615894037,0.0
1360000,16.98316104021964,0.0
1440000,17.078208766950464,0.023809523809523808
1520000,17.32115066225163,0.0
1600000,17.337086092715207,0.0
1680000,16.313410596026472,0.0
1760000,16.728476821192032,0.0
1840000,16.085389072847665,0.0
1920000,16.91773099968462,0.0
2000000,16.331829470198652,0.0
2080000,16.851324503311236,0.025
2160000,16.944891201513688,0.0
2240000,16.981303505088007,0.0
2320000,16.84622839605877,0.024390243902439025
2400000,16.68290562913905,0.0
2480000,16.74479082539169,0.0
2560000,16.983485099337724,0.05
2640000,17.178886786502662,0.023809523809523808
2720000,16.40819536423839,0.05
2800000,18.082094976578883,0.024390243902439025
2880000,17.053766556291375,0.075
2960000,17.026365894039717,0.05
3040000,16.536258278145674,0.025
3120000,17.384602649006602,0.15
3200000,16.826356039104354,0.0
3280000,16.674213576158927,0.025
3360000,16.647682119205285,0.1
3440000,17.470943708609248,0.075
3520000,17.098772411565147,0.0
3600000,16.689900662251638,0.05
3680000,17.884105960264883,0.25
3760000,16.401531456953627,0.05
3840000,17.4162251655629,0.1
3920000,17.525538079470184,0.05
4000000,17.193667218543027,0.1
4080000,16.98245033112581,0.125
4160000,16.652897350993364,0.075
4240000,16.916087869487946,0.12195121951219512
4320000,16.882119205298,0.25
4400000,17.48153973509932,0.3
4480000,17.336092715231775,0.275
4560000,17.85612582781455,0.325
4640000,17.916763245033103,0.45
4720000,17.69648178807946,0.375
4800000,17.360264900662237,0.35
4880000,17.97495860927152,0.55
4960000,18.565231788079462,0.65
5040000,18.552524834437083,0.675
5120000,19.453440478113386,0.7804878048780488
5200000,17.966514900662244,0.575
5280000,18.475248344370858,0.675
5360000,17.931581125827805,0.5
5440000,17.855960264900656,0.5
5520000,17.76229304635761,0.55
5600000,18.74060430463576,0.725
5680000,18.91596672589242,0.7804878048780488
5760000,18.433071192052978,0.7
5840000,18.721854304635755,0.675
5920000,18.32508278145695,0.6
6000000,19.05360099337748,0.775
6080000,18.757160596026484,0.725
