map,algo,exp,run,step,eval_average_episode_reward,eval_win_rate,path
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9440000,19.60976821192053,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9520000,19.76712162816992,0.926829268292683,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9600000,19.14971026490066,0.8,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9680000,19.650496688741722,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9760000,19.78903145695364,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9840000,19.52595198675497,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,9920000,19.797851720239056,0.9512195121951219,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10000000,19.204842715231784,0.825,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10080000,19.650082781456952,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10160000,19.63174668874172,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10240000,19.481208609271523,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10320000,19.85960264900662,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10400000,19.394495033112584,0.85,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10480000,19.519205298013244,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10560000,19.39085264900662,0.825,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10640000,19.44023582619932,0.8780487804878049,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10720000,19.38319536423841,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10800000,19.209395695364236,0.85,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10880000,19.62864238410596,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,10960000,19.71291390728477,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11040000,19.699254966887416,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11120000,19.929139072847683,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11200000,19.616473509933773,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11280000,19.831043046357614,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11360000,19.50467715231788,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11440000,19.391059602649,0.85,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11520000,19.874917218543047,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11600000,19.70935430463576,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11680000,19.454677152317878,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11760000,19.798841059602648,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11840000,19.800869205298014,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,11920000,19.750620860927153,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12000000,19.74362582781457,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12080000,19.736879139072848,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12160000,19.557243377483445,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12240000,19.570571192052977,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12320000,20.00662251655629,1.0,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12400000,19.58004966887417,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12480000,19.43836920529801,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12560000,19.869867549668875,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12640000,19.925041390728474,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12720000,19.578435430463575,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12800000,19.794370860927152,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12880000,19.602152317880794,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,12960000,19.893377483443707,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13040000,19.71129966887417,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13120000,19.783195364238413,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13200000,19.87276490066225,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13280000,19.888327814569536,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13360000,19.74010564490697,0.9285714285714286,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13440000,19.579097682119205,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13520000,20.00620860927152,1.0,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13600000,19.77810430463576,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13680000,19.62847682119205,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13760000,19.76895695364238,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13840000,19.60438741721854,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,13920000,19.673841059602648,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14000000,19.647350993377483,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14080000,19.68890728476821,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14160000,19.877152317880793,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14240000,19.508526490066224,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14320000,19.855753311258276,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14400000,19.49813741721854,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14480000,19.470653973509933,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14560000,19.752649006622516,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14640000,19.546963333871748,0.9024390243902439,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14720000,19.0955298013245,0.8,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14800000,19.70633278145695,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14880000,19.924420529801324,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,14960000,19.578104304635758,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15040000,19.479925496688743,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15120000,19.60894039735099,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15200000,19.58671357615894,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15280000,19.886134105960263,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15360000,19.858692052980132,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15440000,19.420364238410592,0.85,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15520000,19.579718543046358,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15600000,19.338152156356003,0.8780487804878049,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15680000,18.8153559602649,0.75,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15760000,19.505587748344368,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15840000,19.83398178807947,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,15920000,19.84205298013245,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16000000,18.378694879664025,0.6829268292682927,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16080000,19.653932119205297,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16160000,19.676200331125823,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16240000,19.872309602649004,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16320000,19.530794701986753,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16400000,19.479607494750443,0.9024390243902439,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16480000,19.805960264900662,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16560000,19.917549668874173,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16640000,19.758071192052977,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16720000,19.718708609271523,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16800000,19.488451986754967,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16880000,19.53004966887417,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,16960000,19.7364238410596,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17040000,19.777483443708608,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17120000,19.400041390728475,0.875,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17200000,19.64623344370861,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17280000,19.530587748344367,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17360000,19.817963576158938,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17440000,19.631043046357615,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17520000,19.729635761589403,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17600000,19.928145695364236,0.975,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17680000,19.847764900662252,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17760000,19.554346026490066,0.9,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17840000,19.68398178807947,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,17920000,19.82847682119205,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,18000000,19.69751655629139,0.925,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,happo,hw3_full_full_happo_3s5z,seed-00001-2026-05-31-05-20-04,18080000,19.829304635761588,0.95,results/raw/full/smac/3s5z/happo/hw3_full_full_happo_3s5z/seed-00001-2026-05-31-05-20-04/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,80000,10.17081953642384,0.0,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,160000,10.393543046357617,0.0,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,240000,10.599503311258276,0.0,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,320000,11.074130794701986,0.0,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,400000,12.406788079470198,0.025,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,480000,12.145198675496687,0.05,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,560000,14.598509933774832,0.225,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
3s5z,mappo,hw3_full_full_mappo_3s5z,seed-00001-2026-05-31-00-04-56,640000,15.931705298013242,0.325,results/raw/full/smac/3s5z/mappo/hw3_full_full_mappo_3s5z/seed-00001-2026-05-31-00-04-56/progress.txt
